cauldron_001,cauldron_002,cauldron_003,cauldron_004,cauldron_005,cauldron_006,cauldron_007,cauldron_008,cauldron_009,cauldron_010,cauldron_011,cauldron_012,time
498.71,122.65,729.49,513.03,294.96,293.98,784.6,159.73,904.29,483.52,222.42,381.34,1762552440.0
499.0,122.77,729.85,513.18,295.07,293.9,784.3,159.78,904.2,483.57,222.52,381.54,1762552500.0
498.99,122.78,729.69,513.2,295.17,293.82,784.32,159.81,904.03,483.65,222.58,381.52,1762552560.0
499.12,122.91,729.79,513.47,295.35,293.82,784.67,159.86,904.44,483.51,222.7,381.57,1762552620.0
499.37,122.95,729.87,513.58,295.55,293.79,784.44,159.92,904.26,483.71,222.76,381.44,1762552680.0
499.27,123.05,730.31,513.71,295.52,293.78,784.56,160.01,904.17,483.6,222.84,381.32,1762552740.0
499.37,123.08,730.42,513.52,295.64,293.81,784.58,160.12,904.15,483.86,222.84,381.28,1762552800.0
499.56,123.09,730.32,513.51,295.59,293.76,784.29,160.13,904.58,483.75,223.0,381.38,1762552860.0
499.82,123.12,730.08,513.54,295.75,293.76,784.31,160.13,904.7,483.64,223.07,381.37,1762552920.0
499.89,123.14,730.4,513.73,295.96,293.78,784.53,160.18,904.79,483.86,223.23,381.6,1762552980.0
500.0,123.19,730.65,513.59,295.93,293.93,784.56,160.32,905.14,483.97,223.31,381.67,1762553040.0
500.05,123.3,731.08,513.8,296.09,294.1,784.88,160.44,905.36,483.81,223.29,381.55,1762553100.0
500.09,123.42,730.87,513.83,296.23,294.18,784.64,160.6,905.19,483.71,223.43,381.62,1762553160.0
500.08,123.5,731.15,513.66,296.35,294.16,784.19,160.65,905.14,483.86,223.43,381.61,1762553220.0
499.97,123.6,731.2,513.57,296.28,294.31,783.74,160.8,904.9,483.8,223.5,381.62,1762553280.0
500.09,123.66,730.97,513.66,296.25,294.24,783.29,160.9,904.87,484.0,223.5,381.59,1762553340.0
499.97,123.67,731.33,513.9,296.3,294.3,782.84,161.01,904.83,484.26,223.53,381.52,1762553400.0
500.22,123.68,731.43,513.79,296.26,294.38,782.39,161.02,904.9,484.35,223.64,381.43,1762553460.0
500.33,123.72,731.87,513.93,296.39,294.29,781.94,161.11,905.22,484.4,223.74,381.66,1762553520.0
500.41,123.75,732.27,513.88,296.53,294.21,781.49,161.18,905.45,484.27,223.84,381.83,1762553580.0
500.72,123.87,732.05,513.87,296.7,294.28,781.04,161.21,905.44,484.54,223.94,382.01,1762553640.0
500.82,123.94,732.06,514.0,296.71,294.47,780.59,161.26,905.2,484.75,223.96,382.2,1762553700.0
500.81,124.07,732.38,513.86,296.73,294.57,780.14,161.3,905.57,484.7,224.12,382.27,1762553760.0
500.74,124.08,732.69,513.95,296.86,294.51,779.69,161.45,906.19,484.93,224.19,382.37,1762553820.0
500.92,124.16,732.97,514.02,296.89,294.49,779.24,161.54,906.12,484.82,224.27,382.48,1762553880.0
500.78,124.24,732.73,513.88,296.84,294.55,778.79,161.55,906.26,484.9,224.47,382.47,1762553940.0
500.78,124.27,732.88,514.03,297.0,294.74,778.34,161.7,906.13,485.16,224.56,382.49,1762554000.0
500.81,124.33,732.68,514.33,297.13,294.83,777.89,161.71,906.51,485.05,224.67,382.55,1762554060.0
500.76,124.41,732.45,514.65,297.18,294.86,777.44,161.72,906.36,485.06,224.76,382.63,1762554120.0
500.73,124.52,732.22,514.8,297.11,295.04,776.99,161.77,906.36,485.02,224.82,382.75,1762554180.0
500.94,124.57,732.43,515.12,297.16,294.95,776.54,161.89,906.87,485.33,225.0,382.68,1762554240.0
501.15,124.69,732.79,515.38,297.21,294.99,776.09,161.9,907.15,485.42,225.15,382.86,1762554300.0
501.24,124.73,732.71,515.29,297.27,295.05,775.64,161.98,907.13,485.55,225.25,382.74,1762554360.0
501.45,124.76,732.7,515.19,297.49,295.11,775.19,162.05,907.18,485.53,225.32,382.81,1762554420.0
501.32,124.85,733.07,515.22,297.68,295.1,774.74,162.1,907.31,485.42,225.35,382.7,1762554480.0
501.32,124.91,733.17,515.25,297.65,295.31,774.29,162.11,907.33,485.71,225.55,382.83,1762554540.0
501.39,125.02,733.29,515.53,297.63,295.28,773.84,162.22,907.66,485.6,225.74,383.04,1762554600.0
501.7,125.13,733.06,515.73,297.58,295.42,773.39,162.26,907.57,485.54,225.87,382.92,1762554660.0
501.63,125.2,733.06,515.76,297.51,295.35,772.94,162.35,907.75,485.82,225.95,383.0,1762554720.0
501.76,125.21,732.86,515.75,297.51,295.51,772.49,162.45,907.51,485.85,225.95,382.87,1762554780.0
501.62,125.24,732.83,515.93,297.47,295.7,772.04,162.49,907.62,485.94,225.93,383.03,1762554840.0
501.95,125.28,732.88,515.98,297.56,295.77,771.59,162.64,907.84,485.81,225.48,383.17,1762554900.0
501.94,125.4,733.16,516.29,297.7,295.82,771.14,162.77,907.97,485.71,225.03,383.28,1762554960.0
501.81,125.5,733.17,516.16,297.64,295.82,770.69,162.81,908.25,486.02,224.58,383.18,1762555020.0
501.96,125.53,733.11,516.19,297.74,296.01,770.24,162.86,908.45,486.19,224.13,383.33,1762555080.0
502.17,125.55,733.31,516.17,297.95,295.99,769.79,162.9,908.98,486.06,223.68,383.24,1762555140.0
502.42,125.57,733.58,516.32,298.13,296.15,769.34,163.01,909.37,486.1,223.23,383.43,1762555200.0
502.68,125.69,733.95,516.62,298.14,296.3,768.89,163.03,909.86,486.04,222.78,383.57,1762555260.0
502.56,125.81,734.35,516.81,298.11,296.25,768.44,163.13,910.08,486.16,222.33,383.63,1762555320.0
502.83,125.93,734.66,516.7,298.21,296.38,767.99,163.2,909.9,486.28,221.88,383.54,1762555380.0
502.68,125.94,734.74,516.71,298.37,296.35,767.54,163.21,910.18,486.22,221.43,383.6,1762555440.0
502.98,126.06,734.51,516.7,298.36,296.36,767.09,163.36,909.94,486.51,220.98,383.51,1762555500.0
503.0,126.1,734.25,516.93,298.48,296.56,766.64,163.49,909.49,486.71,220.53,383.73,1762555560.0
503.12,126.16,734.17,517.21,298.51,296.66,766.19,163.65,909.04,486.76,220.08,383.65,1762555620.0
503.43,126.18,734.35,517.08,298.48,296.62,765.74,163.79,908.59,487.05,219.63,383.63,1762555680.0
503.51,126.28,734.72,517.12,298.63,296.65,765.29,163.83,908.14,487.25,219.18,383.61,1762555740.0
503.55,126.41,734.49,517.06,298.65,296.65,764.84,163.89,907.69,487.53,218.73,383.75,1762555800.0
503.77,126.45,734.42,517.11,298.59,296.79,764.39,164.03,907.24,487.82,218.28,383.93,1762555860.0
503.82,126.5,734.6,517.1,298.57,296.97,763.94,164.15,906.79,487.66,217.83,384.02,1762555920.0
503.83,126.62,734.53,517.07,298.71,296.96,763.49,164.2,906.34,487.56,217.38,384.25,1762555980.0
504.11,126.66,734.39,517.31,298.67,296.93,763.04,164.23,905.89,487.82,216.93,384.22,1762556040.0
503.98,126.77,734.41,517.46,298.81,296.99,762.59,164.3,905.44,487.74,216.48,384.41,1762556100.0
503.83,126.79,734.75,517.76,298.84,297.07,762.14,164.42,904.99,487.87,216.03,384.46,1762556160.0
504.14,126.86,735.16,517.75,298.91,297.01,761.69,164.47,904.54,488.09,215.58,384.42,1762556220.0
504.28,126.89,735.09,517.98,298.99,297.02,761.24,164.49,904.09,488.23,215.13,384.5,1762556280.0
504.55,126.91,734.98,518.13,299.19,296.98,760.79,164.64,903.64,488.42,214.68,384.68,1762556340.0
504.61,127.01,734.86,518.08,299.39,296.98,760.34,164.73,903.19,488.63,214.23,384.67,1762556400.0
504.61,127.1,735.16,518.23,299.38,296.94,759.89,164.82,902.74,488.82,213.78,384.77,1762556460.0
504.69,127.22,735.09,518.5,299.53,296.88,759.44,164.94,902.29,489.09,213.33,384.9,1762556520.0
504.86,127.3,735.19,518.76,299.72,296.9,758.99,165.03,901.84,489.22,212.88,385.01,1762556580.0
504.7,127.41,735.0,518.67,299.87,296.91,758.54,165.03,901.39,489.26,212.43,385.22,1762556640.0
504.99,127.48,735.21,518.51,299.8,296.86,758.09,165.14,900.94,489.16,211.98,385.36,1762556700.0
505.19,127.54,735.45,518.75,299.81,296.78,757.64,165.16,900.49,489.3,211.53,385.49,1762556760.0
505.34,127.54,735.32,518.76,299.76,296.73,757.19,165.22,900.04,489.44,211.08,385.54,1762556820.0
505.61,127.61,735.6,518.65,299.71,296.89,756.74,165.26,899.59,489.51,210.63,385.6,1762556880.0
505.55,127.66,735.86,518.72,299.69,297.06,756.29,165.41,899.14,489.44,210.18,385.79,1762556940.0
505.88,127.77,735.9,518.61,299.82,297.11,755.84,165.46,898.69,489.46,209.73,385.94,1762557000.0
505.8,127.8,735.78,518.57,299.77,297.16,755.39,165.62,898.24,489.67,209.28,385.88,1762557060.0
505.92,127.84,736.06,518.8,299.84,297.16,754.94,165.73,897.79,489.58,208.83,386.05,1762557120.0
505.86,127.87,735.91,519.11,299.89,297.28,754.49,165.89,897.34,489.7,208.38,386.2,1762557180.0
505.69,127.95,735.93,519.31,299.88,297.29,754.04,165.94,896.89,489.6,207.93,386.21,1762557240.0
505.79,128.08,735.79,519.18,300.01,297.39,753.59,165.94,896.44,489.53,207.48,386.13,1762557300.0
505.67,128.16,735.68,519.15,300.18,297.36,753.14,166.05,895.99,489.53,207.03,386.19,1762557360.0
505.63,128.2,735.5,519.28,300.4,297.5,752.69,166.17,895.54,489.74,206.58,386.37,1762557420.0
505.69,128.24,735.54,519.52,300.54,297.59,752.24,166.29,895.09,489.83,206.13,386.46,1762557480.0
505.82,128.25,735.81,519.55,300.59,297.59,751.79,166.38,894.64,489.76,205.68,386.49,1762557540.0
505.68,128.3,735.62,519.59,300.59,297.74,751.34,166.43,894.19,489.69,205.23,386.38,1762557600.0
505.99,128.31,735.91,519.91,300.8,297.67,750.89,166.54,893.74,489.73,204.78,386.44,1762557660.0
506.03,128.41,735.92,520.16,300.98,297.72,750.44,166.64,893.29,489.65,204.33,386.52,1762557720.0
506.06,128.46,735.86,520.34,301.13,297.79,749.99,166.65,892.84,489.93,203.88,386.69,1762557780.0
505.9,128.54,735.83,520.63,301.15,297.81,749.54,166.7,892.39,490.02,203.43,386.86,1762557840.0
505.9,128.66,735.65,520.71,301.17,297.81,749.09,166.81,891.94,490.28,202.98,386.77,1762557900.0
506.02,128.73,735.45,520.69,301.38,297.96,748.64,166.92,891.49,490.14,202.53,386.97,1762557960.0
506.06,128.84,735.58,520.82,301.41,297.95,748.19,166.96,891.04,490.3,202.08,387.14,1762558020.0
506.21,128.87,735.61,520.71,301.44,298.03,747.74,167.08,890.59,490.51,201.63,387.17,1762558080.0
506.17,128.96,735.72,520.99,301.64,297.98,747.29,167.08,890.14,490.83,201.18,387.35,1762558140.0
506.07,129.02,735.82,521.18,301.59,297.9,746.84,167.09,889.69,490.85,200.73,387.41,1762558200.0
506.24,129.07,736.24,521.4,301.54,297.81,746.39,167.14,889.24,491.16,200.28,387.32,1762558260.0
506.29,129.2,736.58,521.46,301.63,297.88,745.94,167.25,888.79,491.44,199.83,387.33,1762558320.0
506.23,129.21,736.64,521.76,301.73,297.79,745.49,167.4,888.34,491.7,199.38,387.38,1762558380.0
506.11,129.29,736.65,521.74,301.84,297.85,745.04,167.47,887.89,491.84,198.93,387.53,1762558440.0
506.1,129.33,736.39,521.6,301.98,297.76,744.59,167.49,887.44,491.74,198.48,387.6,1762558500.0
506.23,129.45,736.55,521.46,302.0,297.81,744.14,167.51,886.99,491.92,198.03,387.8,1762558560.0
506.36,129.45,736.37,521.55,302.01,297.8,743.69,167.51,886.54,491.92,197.58,387.69,1762558620.0
506.5,129.47,736.18,521.48,302.1,297.86,743.24,167.65,886.09,492.23,197.13,387.59,1762558680.0
506.8,129.53,736.27,521.36,302.09,298.06,742.79,167.77,885.64,492.21,196.68,387.61,1762558740.0
506.89,129.64,736.63,521.69,302.18,298.04,742.34,167.81,885.19,492.47,196.23,387.76,1762558800.0
507.22,129.76,736.77,521.98,302.3,298.2,741.89,167.85,884.74,492.67,195.78,387.79,1762558860.0
507.49,129.84,737.21,521.98,302.46,298.16,741.44,167.96,884.29,492.99,195.33,387.73,1762558920.0
507.67,129.96,737.28,521.92,302.48,298.27,740.99,168.07,883.84,493.22,194.88,387.97,1762558980.0
507.69,130.04,737.31,522.03,302.68,298.29,740.54,168.14,883.39,493.54,194.43,387.86,1762559040.0
507.84,130.07,737.26,521.92,302.82,298.3,740.09,168.29,882.94,493.75,193.98,387.78,1762559100.0
507.82,130.15,737.47,522.2,303.04,298.22,739.64,168.34,882.49,494.04,193.53,387.65,1762559160.0
508.06,130.19,737.8,522.29,303.17,298.26,739.19,168.38,882.04,493.94,193.08,387.79,1762559220.0
508.18,130.3,738.13,522.43,303.3,298.19,738.74,168.5,881.59,493.95,192.63,387.94,1762559280.0
508.42,130.3,738.15,522.55,303.34,298.29,738.29,168.52,881.14,493.9,192.18,388.17,1762559340.0
508.66,130.31,738.1,522.58,303.49,298.39,737.84,168.62,880.69,494.12,191.73,388.27,1762559400.0
508.67,130.39,738.17,522.79,303.54,298.39,737.39,168.68,880.24,494.42,191.28,388.53,1762559460.0
508.59,130.45,738.33,522.82,303.48,298.56,736.94,168.81,879.79,494.73,190.83,388.52,1762559520.0
508.85,130.49,738.09,522.8,303.6,298.74,736.49,168.84,879.34,494.69,190.38,388.65,1762559580.0
509.14,130.53,738.06,522.64,303.82,298.88,736.04,168.92,878.89,494.8,189.93,388.55,1762559640.0
509.44,130.56,738.48,522.74,303.98,298.85,735.59,168.98,878.44,494.69,189.48,388.56,1762559700.0
509.61,130.58,738.43,522.78,304.1,298.79,735.14,169.12,877.99,494.55,189.03,388.76,1762559760.0
509.89,130.62,738.41,523.0,304.05,298.92,734.69,169.25,877.54,494.51,188.58,388.87,1762559820.0
510.06,130.63,738.57,523.2,304.06,299.11,734.24,169.3,877.09,494.42,188.13,388.82,1762559880.0
510.2,130.7,738.33,523.37,304.17,299.11,733.79,169.38,876.64,494.32,187.68,389.02,1762559940.0
510.41,130.75,738.22,523.59,304.2,299.3,733.34,169.42,876.19,494.46,187.23,389.12,1762560000.0
510.55,130.79,738.28,523.59,304.3,299.27,732.89,169.52,875.74,494.43,186.78,389.34,1762560060.0
510.71,130.81,738.24,523.9,304.3,299.18,732.44,169.67,875.29,494.37,186.33,389.33,1762560120.0
510.96,130.87,738.27,524.07,304.37,299.26,731.99,169.71,874.84,494.4,185.88,389.29,1762560180.0
511.15,130.95,738.23,524.15,304.5,299.35,731.54,169.87,874.39,494.28,185.43,389.28,1762560240.0
511.48,131.06,738.63,524.42,304.65,299.26,731.09,170.02,873.94,494.21,184.98,389.45,1762560300.0
511.65,131.17,738.4,524.67,304.62,299.34,730.64,170.07,873.49,494.32,184.53,389.68,1762560360.0
511.9,131.23,738.5,524.82,304.84,299.42,730.19,170.16,873.04,494.47,184.08,389.88,1762560420.0
512.03,131.33,738.62,524.68,304.93,299.34,729.74,170.22,872.59,494.75,183.63,390.01,1762560480.0
511.94,131.45,738.77,524.56,305.04,299.37,729.29,170.24,872.14,494.92,183.18,390.16,1762560540.0
511.89,131.46,739.19,524.72,305.14,299.51,728.84,170.37,871.69,494.93,182.73,390.1,1762560600.0
512.02,131.52,738.92,524.85,305.17,299.65,728.39,170.52,871.24,495.24,182.28,390.16,1762560660.0
511.99,131.59,738.79,524.83,305.35,299.7,727.94,170.67,870.79,495.18,181.83,390.22,1762560720.0
512.13,131.7,738.73,524.82,305.37,299.75,727.49,170.72,870.34,495.36,181.38,390.4,1762560780.0
512.29,131.76,738.85,525.01,305.35,299.73,727.04,170.74,869.89,495.44,180.93,390.36,1762560840.0
512.59,131.78,738.97,524.94,305.38,299.82,726.59,170.89,869.44,495.49,180.48,390.36,1762560900.0
512.59,131.83,739.14,525.12,305.41,299.77,726.14,171.03,868.99,495.36,180.03,390.53,1762560960.0
512.72,131.91,739.27,525.4,305.34,299.86,725.69,171.09,868.54,495.62,179.58,390.42,1762561020.0
512.76,131.94,739.27,525.3,305.42,300.04,725.24,171.17,868.09,495.92,179.13,390.64,1762561080.0
512.89,132.07,739.11,525.45,305.4,300.02,724.79,171.18,867.64,496.14,178.68,390.64,1762561140.0
512.73,132.1,739.12,525.28,305.34,300.08,724.34,171.19,867.19,495.97,178.23,390.85,1762561200.0
512.91,132.14,739.34,525.11,305.53,300.26,723.89,171.3,866.74,496.04,177.78,391.04,1762561260.0
513.08,132.2,739.29,525.36,305.47,300.17,723.44,171.45,866.29,496.3,177.33,391.17,1762561320.0
513.19,132.21,739.47,525.4,305.43,300.1,722.99,171.57,865.84,496.56,176.88,391.32,1762561380.0
513.38,132.25,739.74,525.68,305.58,300.29,722.54,171.69,865.39,496.46,176.43,391.25,1762561440.0
513.63,132.31,739.75,525.69,305.56,300.44,722.09,171.83,864.94,496.43,175.98,391.33,1762561500.0
513.93,132.39,739.86,525.55,305.61,300.39,721.64,171.87,864.49,496.53,175.53,391.22,1762561560.0
514.11,132.47,739.71,525.82,305.78,300.43,721.19,172.04,864.04,496.8,175.08,391.2,1762561620.0
514.23,132.59,739.6,525.68,305.75,300.51,720.74,172.19,863.59,496.88,174.63,391.42,1762561680.0
514.47,132.7,739.89,525.72,305.77,300.46,720.29,172.35,863.14,496.9,174.18,391.4,1762561740.0
514.37,132.72,740.28,525.54,305.72,300.63,719.84,172.36,862.69,496.99,173.73,391.3,1762561800.0
514.49,132.79,740.51,525.47,305.74,300.6,719.39,172.46,862.24,496.97,173.28,391.32,1762561860.0
514.75,132.8,740.77,525.53,305.87,300.51,718.94,172.49,861.79,497.03,172.83,391.46,1762561920.0
514.74,132.9,740.55,525.54,305.88,300.71,718.49,172.58,861.34,497.22,172.38,391.51,1762561980.0
514.6,132.95,740.29,525.86,306.09,300.63,718.04,172.59,860.89,497.36,171.93,391.75,1762562040.0
514.63,132.96,740.44,526.1,306.31,300.54,717.59,172.67,860.44,497.66,171.48,391.62,1762562100.0
514.93,133.06,740.21,526.42,306.5,300.74,717.14,172.68,859.99,497.56,171.03,391.53,1762562160.0
515.15,133.16,740.16,526.53,306.52,300.67,716.69,172.72,859.54,497.76,170.58,391.66,1762562220.0
515.07,133.28,739.98,526.52,306.47,300.84,716.24,172.72,859.09,498.05,170.13,391.57,1762562280.0
515.31,133.38,740.36,526.45,306.59,300.85,715.79,172.78,858.64,498.2,169.68,391.71,1762562340.0
515.26,133.4,740.12,526.56,306.55,300.86,715.34,172.93,858.19,498.25,169.23,391.61,1762562400.0
515.25,133.44,740.48,526.51,306.58,300.95,714.89,172.94,857.74,498.5,168.78,391.6,1762562460.0
515.51,133.55,740.44,526.43,306.75,301.1,714.44,173.02,857.29,498.65,168.33,391.61,1762562520.0
515.64,133.61,740.69,526.56,306.74,301.22,713.99,173.1,856.84,498.85,167.88,391.72,1762562580.0
515.61,133.64,740.95,526.81,306.81,301.16,713.54,173.12,856.39,498.8,167.43,391.78,1762562640.0
515.58,133.7,741.25,527.08,306.99,301.08,713.09,173.15,855.94,498.65,166.98,391.8,1762562700.0
515.57,133.75,741.71,527.23,306.99,300.99,712.64,173.28,855.49,498.78,166.53,391.9,1762562760.0
515.84,133.87,741.76,527.53,306.96,300.98,712.19,173.37,855.04,498.8,166.08,391.85,1762562820.0
515.67,133.98,742.06,527.67,307.01,301.08,711.74,173.4,854.59,499.07,165.63,392.01,1762562880.0
515.77,134.0,742.38,527.75,307.13,301.14,711.29,173.53,854.14,499.06,165.18,392.17,1762562940.0
515.63,134.09,742.56,528.04,307.12,301.15,710.84,173.53,853.69,498.88,164.73,392.28,1762563000.0
515.72,134.09,742.42,528.18,307.32,301.1,710.39,173.55,853.24,499.13,164.28,392.52,1762563060.0
516.05,134.16,742.62,527.99,307.52,301.25,709.94,173.59,852.79,499.37,163.83,392.74,1762563120.0
516.02,134.17,742.38,528.31,307.71,301.4,709.49,173.68,852.34,499.53,163.38,392.99,1762563180.0
516.24,134.23,742.32,528.62,307.86,301.54,709.04,173.78,851.89,499.67,162.93,393.14,1762563240.0
516.24,134.31,742.13,528.91,307.94,301.54,708.59,173.82,851.44,499.74,162.48,393.31,1762563300.0
516.41,134.33,742.39,529.08,307.98,301.57,708.14,173.98,850.99,499.76,162.03,393.2,1762563360.0
516.29,134.42,742.35,529.33,308.16,301.75,707.69,174.04,850.54,499.67,161.58,393.44,1762563420.0
516.57,134.48,742.2,529.4,308.12,301.71,707.24,174.03,850.09,499.86,161.13,393.59,1762563480.0
516.64,134.5,742.3,529.69,308.24,301.69,706.79,174.04,849.64,500.05,160.68,393.7,1762563540.0
516.74,134.61,742.25,529.79,308.28,301.79,706.34,174.18,849.19,499.9,160.23,393.68,1762563600.0
516.86,134.7,742.48,529.91,308.38,301.87,705.89,174.2,848.74,500.0,159.78,393.81,1762563660.0
517.11,134.83,742.61,529.75,308.58,301.8,705.44,174.36,848.29,500.08,159.33,393.94,1762563720.0
517.26,134.88,742.51,529.75,308.79,301.91,704.99,174.35,847.84,500.27,158.88,393.88,1762563780.0
517.51,134.91,742.29,530.07,308.84,302.11,704.54,174.48,847.39,500.31,158.43,393.96,1762563840.0
517.6,134.91,742.3,529.92,309.05,302.17,704.09,174.53,846.94,500.32,157.98,394.12,1762563900.0
517.48,134.97,742.35,530.23,309.09,302.27,703.64,174.52,846.49,500.17,157.53,394.24,1762563960.0
517.73,134.98,742.79,530.33,309.26,302.47,703.19,174.54,846.04,500.3,157.08,394.26,1762564020.0
517.65,135.09,742.95,530.4,309.3,302.44,703.51,174.7,845.59,500.28,156.63,394.19,1762564080.0
517.58,135.18,743.18,530.45,309.23,302.56,703.84,174.8,845.14,500.45,156.18,394.2,1762564140.0
517.62,135.2,743.5,530.58,309.29,302.69,704.04,174.8,844.69,500.65,155.73,394.41,1762564200.0
517.79,135.25,743.64,530.72,309.48,302.6,703.82,174.89,844.24,500.48,155.28,394.44,1762564260.0
518.04,135.37,743.59,530.67,309.48,302.55,703.98,175.05,843.79,500.77,154.83,394.55,1762564320.0
517.91,135.5,743.61,530.87,309.57,302.71,703.9,175.09,843.34,500.92,154.38,394.78,1762564380.0
517.97,135.54,743.82,530.91,309.76,302.76,704.04,175.23,842.89,501.01,153.93,394.99,1762564440.0
518.07,135.62,743.55,531.21,309.68,302.71,703.79,175.3,842.44,500.85,153.48,395.13,1762564500.0
517.99,135.63,743.58,531.31,309.72,302.74,703.97,175.45,841.99,500.95,153.03,395.13,1762564560.0
518.09,135.73,743.65,531.16,309.83,302.67,703.92,175.47,841.54,501.23,152.58,395.08,1762564620.0
518.04,135.84,743.56,531.03,309.79,302.6,704.03,175.53,841.09,501.1,152.13,395.18,1762564680.0
517.95,135.95,743.7,531.3,309.92,302.6,704.06,175.57,840.64,501.31,151.68,395.44,1762564740.0
517.85,135.99,743.7,531.43,309.92,302.54,704.28,175.65,840.19,501.46,151.23,395.59,1762564800.0
517.85,136.1,743.49,531.73,310.02,302.57,704.03,175.72,839.74,501.72,150.78,395.84,1762564860.0
518.05,136.11,743.39,531.62,310.19,302.68,703.9,175.88,839.29,501.78,150.33,395.93,1762564920.0
518.13,136.22,743.37,531.93,310.31,302.76,703.91,175.88,838.84,501.73,149.88,395.98,1762564980.0
518.07,136.31,743.23,532.22,310.29,302.77,703.7,175.94,838.39,502.02,149.43,396.06,1762565040.0
518.36,136.39,743.66,532.53,310.51,302.73,703.78,175.96,838.28,502.21,148.98,395.97,1762565100.0
518.52,136.51,743.95,532.42,310.64,302.68,703.8,176.03,838.15,502.25,148.53,396.1,1762565160.0
518.46,136.51,743.92,532.55,310.71,302.74,703.55,176.08,838.09,502.57,148.08,396.03,1762565220.0
518.54,136.54,743.78,532.64,310.66,302.83,703.94,176.2,838.09,502.74,147.63,396.26,1762565280.0
518.71,136.63,744.21,532.74,310.8,302.9,704.34,176.3,837.87,502.91,147.18,396.23,1762565340.0
518.6,136.67,744.28,532.81,310.82,303.02,704.32,176.44,837.65,502.91,146.73,396.14,1762565400.0
518.58,136.77,744.1,532.93,310.94,302.96,704.46,176.6,837.74,502.85,146.28,396.3,1762565460.0
